gender,age_group,race,education,household_income,state,vote_Trump,vote_Biden,vote_intention
Female,65 years and older,White,Some college or associate degree,"$45,000 to $54,999",TN,1,0,"Yes, I will vote"
Female,18-29 year olds,Black,Some college or associate degree,"Less than $14,999",TX,0,1,"Yes, I will vote"
Female,45-64 year olds,White,High school graduate,"$15,000 to $24,999",AL,1,0,"Yes, I will vote"
Male,18-29 year olds,White,High school graduate,"Less than $14,999",NY,0,0,Not sure
Female,18-29 year olds,White,Some college or associate degree,"$45,000 to $54,999",CO,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Some college or associate degree,NA,MS,0,0,"Yes, I will vote"
Female,45-64 year olds,White,Some college or associate degree,NA,PA,1,0,"Yes, I will vote"
Female,65 years and older,White,Bachelor's degree or higher,"$55,000 to $74,999",CA,1,0,"Yes, I will vote"
Male,45-64 year olds,White,Bachelor's degree or higher,NA,VA,1,0,"Yes, I will vote"
Female,45-64 year olds,White,High school graduate,"$35,000 to $44,999",PA,0,0,"Yes, I will vote"
Female,30-44 year olds,Asian,Bachelor's degree or higher,NA,CA,0,0,Not sure
Female,45-64 year olds,Black,High school graduate,NA,GA,0,1,"Yes, I will vote"
Male,45-64 year olds,White,Some college or associate degree,"$35,000 to $44,999",SD,1,0,"Yes, I will vote"
Female,45-64 year olds,White,High school graduate,"Less than $14,999",MD,0,0,"No, I will not vote but I am eligible"
Female,65 years and older,White,High school graduate,"$15,000 to $24,999",IN,1,0,"Yes, I will vote"
Female,45-64 year olds,White,Some college or associate degree,NA,MI,0,0,Not sure
Female,45-64 year olds,White,Some college or associate degree,"$45,000 to $54,999",CO,1,0,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,"$150,000 and over",DE,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Some college or associate degree,"$15,000 to $24,999",IL,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$150,000 and over",FL,1,0,"Yes, I will vote"
Female,18-29 year olds,Black,High school graduate,"Less than $14,999",CA,0,1,"Yes, I will vote"
Female,65 years and older,White,Didn't graduate from high school,"$25,000 to $34,999",KY,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$35,000 to $44,999",TX,0,0,Not sure
Female,45-64 year olds,White,Some college or associate degree,"Less than $14,999",TX,1,0,"Yes, I will vote"
Female,45-64 year olds,Black,Bachelor's degree or higher,"$100,000 to $149,999",NJ,0,1,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,"$25,000 to $34,999",CT,1,0,"Yes, I will vote"
Male,45-64 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",FL,0,1,"Yes, I will vote"
Female,30-44 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",VA,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$55,000 to $74,999",NY,1,0,"Yes, I will vote"
Male,65 years and older,Black,High school graduate,"Less than $14,999",NC,0,0,"Yes, I will vote"
Male,45-64 year olds,White,Some college or associate degree,"$55,000 to $74,999",DE,1,0,"Yes, I will vote"
Female,45-64 year olds,White,High school graduate,NA,MN,0,1,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,"$15,000 to $24,999",NV,1,0,Not sure
Female,30-44 year olds,White,Bachelor's degree or higher,"$150,000 and over",NY,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$75,000 to $99,999",NJ,0,1,"Yes, I will vote"
Male,45-64 year olds,White,Bachelor's degree or higher,"$55,000 to $74,999",OH,1,0,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,"$45,000 to $54,999",FL,1,0,"Yes, I will vote"
Female,45-64 year olds,Other,High school graduate,NA,PA,1,0,Not sure
Female,45-64 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",MI,1,0,"Yes, I will vote"
Female,45-64 year olds,White,NA,"$100,000 to $149,999",OH,0,1,"Yes, I will vote"
Male,45-64 year olds,White,Some college or associate degree,"$55,000 to $74,999",FL,1,0,"Yes, I will vote"
Male,45-64 year olds,White,High school graduate,"Less than $14,999",IL,1,0,"Yes, I will vote"
Male,30-44 year olds,Black,Some college or associate degree,"Less than $14,999",OH,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$100,000 to $149,999",ME,0,0,"Yes, I will vote"
Male,45-64 year olds,White,High school graduate,NA,MA,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$150,000 and over",NJ,1,0,"Yes, I will vote"
Male,18-29 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",MO,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"Less than $14,999",MA,0,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$100,000 to $149,999",NY,0,1,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,NA,TX,1,0,"Yes, I will vote"
Female,30-44 year olds,White,High school graduate,"$75,000 to $99,999",CO,1,0,NA
Male,45-64 year olds,White,Some college or associate degree,"$15,000 to $24,999",CO,0,1,"Yes, I will vote"
Female,45-64 year olds,Black,Some college or associate degree,"$35,000 to $44,999",AR,0,1,"Yes, I will vote"
Male,30-44 year olds,White,High school graduate,NA,KS,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$75,000 to $99,999",CT,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$100,000 to $149,999",WV,0,1,"Yes, I will vote"
Male,65 years and older,White,Bachelor's degree or higher,"$25,000 to $34,999",IN,0,1,"Yes, I will vote"
Male,65 years and older,White,Bachelor's degree or higher,"$75,000 to $99,999",MA,0,1,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,"$15,000 to $24,999",MO,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$75,000 to $99,999",NJ,1,0,"Yes, I will vote"
Male,65 years and older,White,Bachelor's degree or higher,"$45,000 to $54,999",PA,1,0,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,"Less than $14,999",NV,1,0,"Yes, I will vote"
Male,45-64 year olds,Other,Some college or associate degree,"$45,000 to $54,999",FL,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",NY,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$75,000 to $99,999",NY,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",TX,0,1,"Yes, I will vote"
Male,45-64 year olds,White,High school graduate,"$15,000 to $24,999",WA,1,0,"Yes, I will vote"
Male,45-64 year olds,White,Some college or associate degree,"$15,000 to $24,999",IL,0,1,"Yes, I will vote"
Male,45-64 year olds,White,Some college or associate degree,NA,IN,1,0,"Yes, I will vote"
Male,45-64 year olds,White,Some college or associate degree,"$55,000 to $74,999",NJ,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,"$75,000 to $99,999",NJ,0,1,Not sure
Female,30-44 year olds,Black,Bachelor's degree or higher,"$15,000 to $24,999",OK,1,0,"Yes, I will vote"
Male,18-29 year olds,Black,Some college or associate degree,NA,MO,0,1,"No, I will not vote but I am eligible"
Male,45-64 year olds,White,Some college or associate degree,"$55,000 to $74,999",TX,1,0,"Yes, I will vote"
Male,18-29 year olds,Other,Some college or associate degree,NA,VA,0,1,"Yes, I will vote"
Female,18-29 year olds,White,Didn't graduate from high school,"Less than $14,999",AL,1,0,Not sure
Female,18-29 year olds,White,Didn't graduate from high school,NA,FL,0,0,Not sure
Female,65 years and older,White,Bachelor's degree or higher,"$150,000 and over",NY,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Some college or associate degree,"$55,000 to $74,999",TX,1,0,"Yes, I will vote"
Female,65 years and older,White,High school graduate,"$15,000 to $24,999",TN,1,0,"Yes, I will vote"
Female,18-29 year olds,Black,High school graduate,"Less than $14,999",TX,0,1,"Yes, I will vote"
Female,30-44 year olds,White,Bachelor's degree or higher,"$55,000 to $74,999",MD,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,NA,CA,0,1,"Yes, I will vote"
Female,65 years and older,White,High school graduate,"$35,000 to $44,999",WV,1,0,"Yes, I will vote"
Female,65 years and older,White,High school graduate,"$25,000 to $34,999",NY,0,0,Not sure
Female,30-44 year olds,White,Bachelor's degree or higher,"$55,000 to $74,999",MS,1,0,"Yes, I will vote"
Female,45-64 year olds,White,Some college or associate degree,"$45,000 to $54,999",NY,1,0,"Yes, I will vote"
Female,30-44 year olds,White,Bachelor's degree or higher,"$45,000 to $54,999",MI,0,1,"Yes, I will vote"
Female,18-29 year olds,White,Some college or associate degree,"$35,000 to $44,999",MD,0,1,"Yes, I will vote"
Female,65 years and older,White,Bachelor's degree or higher,NA,FL,0,1,"Yes, I will vote"
Male,18-29 year olds,Native,Didn't graduate from high school,"$25,000 to $34,999",NY,0,1,"No, I am not eligible to vote"
Female,30-44 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",NY,1,0,"Yes, I will vote"
Male,18-29 year olds,White,Some college or associate degree,"Less than $14,999",NY,0,0,"No, I am not eligible to vote"
Female,18-29 year olds,Black,Bachelor's degree or higher,"$55,000 to $74,999",GA,1,0,"Yes, I will vote"
Female,65 years and older,White,High school graduate,"$45,000 to $54,999",FL,1,0,"Yes, I will vote"
Female,18-29 year olds,White,High school graduate,"$15,000 to $24,999",OK,1,0,"Yes, I will vote"
Female,30-44 year olds,Asian,Some college or associate degree,NA,NY,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,NA,PA,1,0,"Yes, I will vote"
Female,65 years and older,White,Some college or associate degree,"$55,000 to $74,999",OH,1,0,"Yes, I will vote"
Female,30-44 year olds,White,Bachelor's degree or higher,"$25,000 to $34,999",IN,0,1,"Yes, I will vote"
Female,18-29 year olds,Black,Bachelor's degree or higher,"$55,000 to $74,999",MI,0,1,"Yes, I will vote"
Female,65 years and older,White,High school graduate,NA,FL,0,1,"Yes, I will vote"
Female,45-64 year olds,White,High school graduate,"$15,000 to $24,999",TN,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$75,000 to $99,999",CA,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,"$45,000 to $54,999",MA,0,1,"Yes, I will vote"
Male,65 years and older,White,Bachelor's degree or higher,"$25,000 to $34,999",CA,0,1,"Yes, I will vote"
Female,45-64 year olds,White,High school graduate,"$150,000 and over",MA,0,0,"No, I am not eligible to vote"
Male,45-64 year olds,White,Bachelor's degree or higher,"$150,000 and over",NY,1,0,"Yes, I will vote"
Female,65 years and older,White,Bachelor's degree or higher,"$100,000 to $149,999",AZ,1,0,"Yes, I will vote"
Female,65 years and older,White,Bachelor's degree or higher,"$55,000 to $74,999",MS,0,0,"Yes, I will vote"
Female,65 years and older,White,Some college or associate degree,"$25,000 to $34,999",MO,1,0,"Yes, I will vote"
Female,18-29 year olds,Black,High school graduate,"$55,000 to $74,999",VA,0,1,"Yes, I will vote"
Female,18-29 year olds,Black,High school graduate,"Less than $14,999",LA,1,0,"No, I am not eligible to vote"
Male,18-29 year olds,Black,High school graduate,NA,VA,0,0,"No, I will not vote but I am eligible"
Female,18-29 year olds,Asian,High school graduate,NA,VA,0,1,"Yes, I will vote"
Male,30-44 year olds,White,NA,"$100,000 to $149,999",CO,1,0,"Yes, I will vote"
Male,18-29 year olds,Black,Some college or associate degree,"$150,000 and over",TX,0,0,"No, I am not eligible to vote"
Male,30-44 year olds,White,NA,"$15,000 to $24,999",CA,1,0,"Yes, I will vote"
Male,18-29 year olds,White,High school graduate,"$150,000 and over",LA,1,0,"Yes, I will vote"
Female,18-29 year olds,Black,High school graduate,"Less than $14,999",PA,0,1,"No, I am not eligible to vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$75,000 to $99,999",FL,1,0,NA
Male,30-44 year olds,White,Bachelor's degree or higher,"$150,000 and over",CA,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,"$75,000 to $99,999",TX,0,1,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,"$25,000 to $34,999",NV,1,0,"Yes, I will vote"
Female,18-29 year olds,White,Some college or associate degree,"$25,000 to $34,999",FL,0,1,"Yes, I will vote"
Female,18-29 year olds,Black,NA,"Less than $14,999",TX,0,1,"Yes, I will vote"
Male,18-29 year olds,White,Bachelor's degree or higher,NA,WV,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$150,000 and over",DC,1,0,"Yes, I will vote"
Female,18-29 year olds,Black,High school graduate,"$150,000 and over",GA,0,1,Not sure
Female,18-29 year olds,White,Some college or associate degree,"$55,000 to $74,999",OH,0,1,"Yes, I will vote"
Female,30-44 year olds,Asian,Bachelor's degree or higher,NA,TX,0,0,"No, I am not eligible to vote"
Female,18-29 year olds,Black,Didn't graduate from high school,"Less than $14,999",DC,0,1,"Yes, I will vote"
Female,18-29 year olds,Black,Some college or associate degree,"$25,000 to $34,999",SC,0,1,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,"$55,000 to $74,999",CA,0,1,"Yes, I will vote"
Male,65 years and older,White,Bachelor's degree or higher,"$75,000 to $99,999",MA,0,1,"Yes, I will vote"
Male,65 years and older,White,Bachelor's degree or higher,"$75,000 to $99,999",MD,0,1,"Yes, I will vote"
Male,18-29 year olds,White,Some college or associate degree,"$100,000 to $149,999",NC,1,0,"Yes, I will vote"
Male,45-64 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",WA,1,0,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,"$75,000 to $99,999",WI,0,0,"Yes, I will vote"
Male,45-64 year olds,White,Some college or associate degree,"$150,000 and over",MA,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$45,000 to $54,999",DC,0,1,"Yes, I will vote"
Female,18-29 year olds,White,Some college or associate degree,NA,TN,1,0,"Yes, I will vote"
Female,30-44 year olds,Black,High school graduate,"$55,000 to $74,999",OH,0,1,"Yes, I will vote"
Female,45-64 year olds,Black,Some college or associate degree,"Less than $14,999",WA,0,0,Not sure
Male,30-44 year olds,Other,Bachelor's degree or higher,"$150,000 and over",PA,0,0,"Yes, I will vote"
Male,65 years and older,White,Some college or associate degree,"$75,000 to $99,999",FL,1,0,"Yes, I will vote"
Female,45-64 year olds,Black,Some college or associate degree,"$55,000 to $74,999",FL,0,1,"Yes, I will vote"
Female,30-44 year olds,White,Some college or associate degree,"$15,000 to $24,999",FL,1,0,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",NY,1,0,"Yes, I will vote"
Female,45-64 year olds,Black,High school graduate,"$15,000 to $24,999",CA,0,1,"Yes, I will vote"
Male,30-44 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",CA,1,0,"Yes, I will vote"
Female,18-29 year olds,Black,Some college or associate degree,NA,SC,0,0,"Yes, I will vote"
Female,18-29 year olds,Asian,High school graduate,NA,NC,0,1,"Yes, I will vote"
Female,30-44 year olds,White,Bachelor's degree or higher,"$100,000 to $149,999",FL,0,1,"Yes, I will vote"
Female,18-29 year olds,Black,Some college or associate degree,NA,FL,0,1,"Yes, I will vote"
Female,18-29 year olds,White,Some college or associate degree,"$55,000 to $74,999",GA,1,0,"Yes, I will vote"
Female,30-44 year olds,Black,Bachelor's degree or higher,"$25,000 to $34,999",FL,0,1,"Yes, I will vote"
Male,65 years and older,White,Bachelor's degree or higher,"$55,000 to $74,999",MA,0,1,"Yes, I will vote"
Female,45-64 year olds,White,Bachelor's degree or higher,"$150,000 and over",NY,1,0,"Yes, I will vote"
Female,18-29 year olds,White,Some college or associate degree,"$15,000 to $24,999",NC,1,0,"Yes, I will vote"
Male,30-44 year olds,Black,Bachelor's degree or higher,"$75,000 to $99,999",CA,0,1,"Yes, I will vote"
Female,18-29 year olds,Black,Some college or associate degree,"$15,000 to $24,999",GA,0,0,"No, I am not eligible to vote"
Female,65 years and older,White,High school graduate,"$15,000 to $24,999",MA,0,1,"Yes, I will vote"
Female,18-29 year olds,White,Some college or associate degree,"$75,000 to $99,999",VA,0,0,"Yes, I will vote"
Female,18-29 year olds,Black,Some college or associate degree,"Less than $14,999",GA,0,0,"Yes, I will vote"
Male,30-44 year olds,White,Some college or associate degree,"$45,000 to $54,999",SC,1,0,"Yes, I will vote"
